feature_name,coef
timestep@1 227754_value_Post line placement,0.013742416604960336
"timestep@3 50802_value_(0.0, 2.0]",0.013753009670381311
timestep@0 223979_value_Mottled,0.013773662651903476
"timestep@0 50960_value_(1.8, 2.0]",0.013774818610834171
"timestep@0 227523_Rate_value_(0.8333333099999999, 0.8333333100000001]",0.013777172693059513
timestep@1 223760_value_Yes - Copy of signed proxy form in medical record,0.013777378947085878
timestep@3 225832_value_1.0,0.013784475050328846
"timestep@1 50952_value_(31.0, 48.2]",0.013785935406319632
"timestep@1 51144_value_(4.0, 11.0]",0.013795432088440416
"timestep@0 226121_value_(-0.001, 1.0]",0.01380219999316598
"timestep@1 224654_value_(31.999, 49.0]",0.013805603254377389
"timestep@0 50907_value_(205.2, 576.0]",0.013812834922769582
timestep@0 226713_value_Medium,0.013814447241181943
timestep@0 224028_value_Dusky,0.013822365454410198
"timestep@0 50815_value_(10.0, 100.0]",0.013824424133961564
timestep@2 223783_value_1.0,0.013834023001133134
timestep@0 224092_value_All Extremities,0.013841606744434439
"timestep@0 50802_value_(2.0, 25.0]",0.013861066518781323
"timestep@3 225825_Rate_value_(1.25, 1.441]",0.01386270142316094
"timestep@0 224663_value_(12.0, 192.0]",0.013870680777845364
timestep@2 225982_value_Normal,0.013871241515408243
timestep@2 225470_value_1.0,0.01387337019837611
timestep@0 228296_value_Hydromorphone 20mg / 100mL,0.013874770809685546
timestep@1 224910_value_Scant,0.01388105451046714
timestep@2 225101: No_value_1.0,0.013885949136487087
timestep@0 224804_value_Thrill No,0.013889546118981869
timestep@0 223795_value_FLACC,0.013896705123655614
"timestep@2 228097_value_(-0.001, 1.0]",0.013899496935910917
timestep@2 224010_value_Not Done,0.013902973511816812
timestep@2 224385_value_1.0,0.013905390303077105
"timestep@3 51251_value_(2.0, 23.0]",0.013906029710159912
"timestep@1 227293_value_(-0.001, 1.0]",0.013909965966588783
timestep@2 227955_value_1.0,0.01391713986397014
"timestep@2 225755_value_(-336.556, -0.769]",0.013920920462280113
timestep@3 227673_value_Done,0.013922144821668772
timestep@1 224076: Anxiety_value_1.0,0.013923890260881552
timestep@1 223910_value_Consistently,0.013928243745982791
timestep@3 223907_value_4mm,0.01393092550175356
timestep@0 51506_value_Cloudy,0.01394288019081868
timestep@0 224910_value_None,0.01395393080093342
"timestep@3 227700: Quiet, calm space_value_1.0",0.013954406086775258
"timestep@2 51251_value_(-0.001, 2.0]",0.01398081432530225
timestep@2 223823_value_No,0.013983774102612496
timestep@2 228308: CXR_value_1.0,0.013991180277190393
"timestep@1 50852_value_(4.7989999999999995, 5.6]",0.013998367788732608
timestep@2 227353_value_1.0,0.014004945923912753
"timestep@2 226119_value_(-0.001, 1.0]",0.014004945923912753
timestep@2 223919_value_No Movement,0.014018351956813455
"timestep@3 51221_value_(7.2989999999999995, 25.8]",0.01402487853174948
timestep@2 224001_value_1.0,0.01402735490746054
"timestep@1 50818_value_(48.0, 159.0]",0.014028673144001087
timestep@1 225029_value_1.0,0.014041447483754306
timestep@3 227681: Oriented by RN_value_1.0,0.014045716431957872
timestep@2 224037_value_Wound Cleanser,0.014048793602466072
timestep@1 225984_value_R Wave,0.01404889854570378
timestep@2 223991: None_value_1.0,0.014052109265408388
timestep@0 227539_value_Mean,0.01405268488965688
"timestep@1 50804_value_(24.0, 26.0]",0.014055851141670574
timestep@1 224042_value_Packing,0.014068366338976018
timestep@1 224762_value_Intact,0.014069650752872712
timestep@3 224888_value_Foam Cleanser,0.014073651520338404
timestep@0 223987_value_Insp/Exp Wheeze,0.014075165681712846
"timestep@2 225170_Rate_value_(4.667, 5.5]",0.014093110385909166
timestep@2 224281: WNL_value_1.0,0.014094174089904758
timestep@1 224188: WNL_value_1.0,0.014094926374372116
"timestep@2 50912_value_(2.0, 33.1]",0.014101355257855075
"timestep@3 50825_value_(37.1, 37.6]",0.01410395897308758
"timestep@3 226116_value_(-0.001, 1.0]",0.014106775203786998
timestep@3 225387_value_1.0,0.014106775203786998
timestep@0 223904_value_Absent,0.01410823942793397
timestep@1 223917_value_No Movement,0.014109118699570924
timestep@1 223946_value_Doppler,0.014111503099154763
"timestep@2 225756_value_(0.0968, 31.056]",0.014120691020601556
timestep@2 224733_value_2mm,0.014125510794912036
timestep@0 224409_value_Moderate,0.014150239346085999
timestep@1 225099: Impaired_value_1.0,0.014155489758184375
"timestep@3 225943_Rate_value_(0.007330000000000001, 0.148]",0.01415589518245117
timestep@1 227583_value_On,0.014157214996809216
"timestep@1 51254_value_(-0.001, 2.2]",0.014157659446634165
"timestep@2 50820_value_(7.36, 7.4]",0.014179480338539809
"timestep@0 225351_value_(0.0355, 0.0661]",0.014184103149093644
timestep@3 225869_value_1.0,0.014190719138471867
timestep@2 224038: Transparent_value_1.0,0.01419949716999045
"timestep@0 HR_min_(-0.001, 69.0]",0.014203739280008796
timestep@3 223907_value_5mm,0.014209123712226678
timestep@1 224085: Supervised_value_1.0,0.014215529766572933
"timestep@1 225158_Amount_value_(500.0, 1000.0]",0.014225182190898342
timestep@0 224073: Smoking_value_1.0,0.014233993484186606
timestep@0 226544_value_Mandarin,0.014238049642740978
timestep@2 223784: Movement/Turning_value_1.0,0.014239090290089306
timestep@2 221468_InputRoute: Drug Push_value_1.0,0.014241894481446566
"timestep@0 50885_value_(0.099, 0.4]",0.014249790403919728
"timestep@3 224310_value_(139.4, 221.0]",0.014251294171772864
timestep@0 223993_value_Left posterior,0.014272398468430737
timestep@0 224073: Coping_value_1.0,0.014279741717002241
timestep@1 223936_value_Strong/Palpable,0.014304102244819587
"timestep@1 51277_value_(13.5, 14.3]",0.014317638695939466
"timestep@1 SysBP_max_(-0.001, 104.0]",0.014327353558880766
timestep@0 224024: Family Visited_value_1.0,0.014327803029706529
"timestep@0 50882_value_(27.0, 49.0]",0.014329881467639846
"timestep@0 224654_value_(62.0, 69.0]",0.0143332909102109
timestep@0 228306: 1 Person Assist_value_1.0,0.014340060133771768
timestep@1 223754_value_No,0.014345272067525684
timestep@1 224009_value_Bilious,0.014350610186998097
timestep@3 223829_value_No,0.014351638531371188
"timestep@0 51498_value_(0.9999999999999999, 1.009]",0.014358855238770589
"timestep@1 221385_Amount_value_(0.249, 0.5]",0.014369487142838042
timestep@0 224939_value_1.0,0.014372301530394187
timestep@2 223791_value_None to Mild,0.01437609739854623
timestep@1 224994_value_1.0,0.01437854890756341
timestep@1 224372_value_Expectorated,0.01437888386952238
timestep@3 224283_value_Not assessed,0.014385835994353302
timestep@2 225137: Dentures Lower_value_1.0,0.014386236977891723
timestep@2 227689_value_1.0,0.01439857216516002
"timestep@0 225078_value_(-0.001, 1.0]",0.014403774701699196
timestep@2 228306: Mechanical Lift_value_1.0,0.014405178963672096
timestep@2 224561_value_Not applicable,0.014405699576550895
timestep@3 227780_value_Dry and intact,0.014407408354241924
timestep@2 224028_value_Bronze,0.014408343853185138
timestep@2 223758_value_Full code,0.014413396785342385
"timestep@1 224032: Leg, Left Lower_value_1.0",0.014422927918917096
"timestep@1 50806_value_(66.999, 101.0]",0.014425398958762499
timestep@2 225986_value_Central Lumen,0.01442766213257496
"timestep@1 226113_value_(-0.001, 1.0]",0.014427739009985927
"timestep@1 SysBP_mean_(102.0, 114.0]",0.01443265647853892
"timestep@1 227684: Quiet, calm space_value_1.0",0.014436716943265017
"timestep@1 224652_value_(100.0, 111.0]",0.014440806724111303
"timestep@1 HR_value_(80.0, 91.0]",0.014446188011229351
timestep@2 226168_value_1.0,0.014452637720005037
timestep@2 227954: Agitated_value_1.0,0.01446570019353141
timestep@1 227700: Call light within reach_value_1.0,0.014477884997474393
timestep@1 221794_InputRoute: Drug Push_value_1.0,0.01447982993131848
timestep@2 227345_value_Weak,0.014498579771623391
"timestep@3 225175_value_(-0.001, 1.0]",0.014502388370344866
timestep@2 228410_value_No movement,0.014506471321664764
ADMISSION_TYPE_value:URGENT,0.014519001507877003
timestep@3 221794_InputRoute: Drug Push_value_1.0,0.014524837537115608
timestep@1 224829: Standard_value_1.0,0.014529032706417191
"timestep@1 221833_Amount_value_(0.75, 1.0]",0.014530031036195865
timestep@3 220048: LBBB (Left Bundle Branch Block) _value_1.0,0.014538415773223099
timestep@3 224077: Demonstration_value_1.0,0.014541186177239289
"timestep@3 221456_Rate_value_(33.33334, 333.33334]",0.014551120797458721
"timestep@1 225756_value_(0.0155, 0.0599]",0.01456752182122802
"timestep@2 224654_value_(62.0, 69.0]",0.0145688486513874
timestep@2 224993: Pink_value_1.0,0.014574169865057796
"timestep@3 227801_value_(-0.001, 1.0]",0.014576033212120285
"timestep@0 50883_value_(1.4, 2.58]",0.014581804814651218
timestep@0 224042_value_VAC Dressing,0.014586862269869301
timestep@1 224974: Intact_value_1.0,0.014588172756573023
"timestep@1 224186_value_(-2.916, -0.987]",0.014591036847399435
timestep@0 223970_value_Pressure,0.014592921736879134
"timestep@0 223258_Amount_value_(6.0, 10.0]",0.014601076894723758
"timestep@0 224665_value_(1.5, 3.968]",0.01460124105202641
timestep@2 223824_value_No,0.014601729138832105
timestep@0 224733_value_Pinpoint,0.014603659529491943
"timestep@2 51279_value_(0.779, 2.88]",0.014605174905550267
"timestep@2 224322_value_(102.6, 167.0]",0.014615040383638924
"timestep@0 50825_value_(36.7, 37.1]",0.014615239147093274
timestep@0 50828_value_CONTROLLED,0.014615937081139101
timestep@2 224794_value_Black,0.014629975400739927
timestep@1 223993_value_Left Anterior,0.01463231756572604
"timestep@3 227292_value_(-0.001, 1.0]",0.014639899764021747
timestep@2 70088_value_1.0,0.014639998741564107
timestep@3 227684: Oriented by RN_value_1.0,0.014649647832129202
timestep@3 225052_value_On,0.01465582594857128
timestep@2 225059: Seizures_value_1.0,0.014661383967953537
timestep@0 227948: Sitter_value_1.0,0.014663984844437494
"timestep@0 225916_Rate_value_(1.042, 1.229]",0.014666811001619756
"timestep@0 225755_value_(-336.556, -0.769]",0.01466877287055218
timestep@3 224409_value_Unable to Score,0.014687153814952772
"timestep@2 224186_value_(-31.627000000000002, -2.916]",0.014687243656117264
"timestep@1 50804_value_(28.0, 56.0]",0.014688122881739155
timestep@3 224076: Language Barrier_value_1.0,0.014691281562902772
"timestep@3 225944_Rate_value_(0.155, 0.667]",0.014696017317400846
"timestep@2 224331_value_(-0.001, 75.0]",0.014696626406456123
timestep@2 224016_value_Orange,0.01469742362464897
timestep@2 220949_InputRoute: Continuous IV_value_1.0,0.014703582065162315
timestep@2 223783: Perineum_value_1.0,0.014713758654230582
timestep@3 224043_value_Not applicable ,0.014724640273239884
timestep@3 224015_value_Indwelling Urinary Catheter,0.014731254522510272
timestep@1 223907_value_Pinpoint,0.014739296802982799
timestep@2 227345_value_Immobile,0.014740663188464656
"timestep@2 228411_value_Movement, but not against gravity",0.014742523925505834
timestep@0 228337_value_Yes,0.014751105942628162
"timestep@0 220074_value_(11.0, 15.0]",0.014751772920513283
"timestep@3 224663_value_(12.0, 192.0]",0.014755549249173527
timestep@2 224876_value_Clots,0.014756918402436838
timestep@3 70064_value_1.0,0.014762777782519521
timestep@2 225341_value_Sharp,0.014767443401461041
"timestep@2 225342_value_(-0.001, 1.0]",0.014767443401461041
"timestep@0 224032: Leg, Left Lower_value_1.0",0.014767791480694657
timestep@0 224032: Chest_value_1.0,0.01477278406496097
timestep@3 224902_value_None,0.014773692458191939
timestep@1 227756_value_On admission,0.014775908275991866
timestep@0 223784: At Rest_value_1.0,0.014783097985731776
"timestep@3 221794_Rate_value_(0.25, 0.671]",0.014785544017545999
timestep@1 224270_value_1.0,0.014788905569007735
timestep@1 223983_value_Pink,0.014795164510473953
timestep@1 225357_value_Sharp,0.01479552425851356
"timestep@1 226114_value_(-0.001, 1.0]",0.01479552425851356
timestep@1 227351_value_1.0,0.01479552425851356
"timestep@1 50809_value_(130.0, 150.0]",0.014809969062964645
timestep@3 224016_value_Icteric,0.01481434555445521
"timestep@1 220047_value_(60.0, 85160.0]",0.014817799388361494
timestep@3 226814_value_No,0.014818641412103397
timestep@0 224803_value_Bruit No,0.01481969697470776
timestep@3 226732: Venti mask _value_1.0,0.014819945504791954
"timestep@3 224654_value_(62.0, 69.0]",0.014827556069946988
timestep@0 223784: Cough/Deep Breath_value_1.0,0.014828227084573459
"timestep@0 51265_value_(299.0, 1262.0]",0.014840930812153577
timestep@3 223985_value_Irregular,0.014842615534318223
timestep@1 228410_value_No movement,0.014849901616475104
timestep@3 224270_value_1.0,0.014851271002926419
timestep@3 223782: Radiating_value_1.0,0.014865590333336728
timestep@2 224093_value_Rotating,0.014879508360133615
timestep@2 224043_value_Not applicable ,0.014883938449536005
timestep@0 224087_value_KinAir,0.01488680683230094
timestep@0 225120: Not assessed_value_1.0,0.01488954162360491
timestep@0 223998_value_Negative,0.014891587841133851
timestep@1 224043_value_Normal saline,0.014891892769464192
"timestep@2 224311_value_(56.0, 67.0]",0.014893770446887718
timestep@3 224786_value_Gravity,0.014920860832416618
timestep@1 224011_value_Soft,0.014927699485094818
"timestep@0 225322_value_(-13.854, -1.983]",0.014937570727591326
"timestep@1 DiaBP_value_(-0.001, 52.0]",0.014961641527637464
timestep@0 224073: Discharge Instruction_value_1.0,0.014972897975253256
timestep@0 227344_value_No,0.014974039499053418
timestep@3 221668_InputRoute: Drug Push_value_1.0,0.014983701559365762
"timestep@1 225112_value_(-0.001, 1.0]",0.014994891264835147
timestep@2 227988_value_Left,0.014996415280680625
"timestep@3 224284_value_(-0.557, 0.0218]",0.015007573047791387
"timestep@2 220052_value_(98.0, 360.0]",0.01500758721922037
timestep@3 223918_value_Normal strength,0.015014146894652303
timestep@0 223988_value_1.0,0.015015949602780566
"timestep@0 51254_value_(4.5, 6.0]",0.015023121029504262
"timestep@0 225828_Rate_value_(1.25, 1.667]",0.01502455450537898
"timestep@1 51275_value_(17.099, 26.0]",0.015025911117327989
timestep@1 224850_value_None,0.015030659834393435
timestep@0 228334_value_Yes,0.015039234228855355
"timestep@0 51143_value_(-0.001, 1.0]",0.015044454525064425
"timestep@3 220059_value_(14.999, 32.2]",0.015051939765165898
"timestep@3 224279_value_(0.0174, 0.0596]",0.015060336974505352
timestep@2 224003: Ascites_value_1.0,0.015070572973726049
timestep@0 224945_value_Pressure ulcer,0.015073391836511867
"timestep@0 226560_value_(200.0, 300.0]",0.015077291775897865
"timestep@0 220074_value_(15.0, 352.0]",0.015086167682663253
timestep@3 224409_value_Worst,0.015086278574748166
"timestep@2 224563_value_(0.2, 0.5]",0.015103620916356928
"timestep@3 226588_value_(154.0, 3000.0]",0.015108410492188216
timestep@2 225985_value_Colorless,0.015116266477625557
timestep@3 227671_value_On,0.01511770722814326
"timestep@2 225142_value_(-0.001, 1.0]",0.015118625019642609
"timestep@0 225092_value_(-0.001, 1.0]",0.015121651911348679
timestep@1 221385_value_1.0,0.015127427190035719
"timestep@3 225916_Rate_value_(1.042, 1.229]",0.015128375615223302
timestep@1 224373_value_Small,0.015140401055580077
timestep@3 224005_value_Not Applicable,0.015144017932891182
"timestep@1 50964_value_(290.8, 301.0]",0.015144959389367055
"timestep@2 SysBP_value_(114.0, 126.0]",0.015145954810943255
timestep@0 223921: Tremors_value_1.0,0.015168453439895126
timestep@1 225059: Seizures_value_1.0,0.01516863136634232
"timestep@2 225944_Rate_value_(0.155, 0.667]",0.01517664611314906
"timestep@1 50861_value_(23.0, 39.0]",0.015178628168340619
"timestep@0 50912_value_(0.7, 0.9]",0.015181164241866904
"timestep@1 226515_value_(-17689.586, -6595.528]",0.015181729606176395
timestep@3 223923_value_None,0.015188190125079519
"timestep@3 50862_value_(2.6, 3.1]",0.015189069217018798
timestep@1 223783_value_1.0,0.015190185474091778
"timestep@0 224280_value_(-335.86199999999997, -0.867]",0.015194561661247556
timestep@2 223806_value_Moderate with Arm Extended......,0.015196019089599742
timestep@3 224079_value_Understands,0.015200975689538666
"timestep@3 227792_value_(0.134, 0.495]",0.015211079745090079
"timestep@2 225312_value_(89.0, 100.0]",0.015222178078005867
"timestep@1 221385_Amount_value_(2.0, 10.0]",0.015226359655692195
"timestep@0 224311_value_(17.999, 39.0]",0.01522844498584929
timestep@3 227343_value_Wheel chair,0.01524594408831926
timestep@2 227956_value_Foley,0.015249626123009324
timestep@3 224785_value_Feeding/Peditube,0.015252916214409546
"timestep@1 226633_value_(200.0, 350.0]",0.015254852269556609
timestep@3 228395_value_BIDMC,0.01525541481922554
"timestep@2 225825_Rate_value_(1.25, 1.441]",0.01526112734540616
timestep@3 51486_value_NEG,0.015261748185703264
"timestep@1 225828_Amount_value_(500.0, 1000.0]",0.015271815869832102
timestep@2 223817_value_Normal Activity,0.015279322292307478
timestep@3 223986_value_Rhonchi,0.015288567248183713
timestep@2 51463_value_MOD,0.01529098407769451
timestep@0 223990_value_Apneic,0.015295068949333622
timestep@2 227700: Oriented by RN_value_1.0,0.015295205119470119
"timestep@0 225825_Rate_value_(0.0823, 1.25]",0.015296575325879113
timestep@1 224909_value_Moderate,0.015304782547705205
timestep@2 227969: Non-slip footwear provided_value_1.0,0.015313241153488982
timestep@1 225355_value_1.0,0.015313718753936934
timestep@1 225355: WNL_value_1.0,0.015313718753936934
timestep@0 225131: Family Member_value_1.0,0.015338545995866391
timestep@1 51466_value_LG,0.015343979498657352
timestep@2 224945_value_Vascular wound; venous,0.015345000188470527
"timestep@0 223835_value_(50.0, 70.0]",0.01534823014115809
timestep@2 227960_value_Yes,0.015348646377932392
"timestep@0 225106_value_(-0.001, 1.0]",0.015350867971921927
"timestep@3 225158_Amount_value_(1000.0, 4250.0]",0.015352013218231932
timestep@0 224031: Right Leg_value_1.0,0.015356687619415693
timestep@1 224993: Pink_value_1.0,0.015359116223794319
"timestep@3 223835_value_(-0.001, 40.0]",0.015364977218835061
"timestep@1 50809_value_(176.0, 621.0]",0.01538008166554694
timestep@0 223781_value_No,0.015390568197762956
timestep@3 223791_value_Moderate,0.015391269204083298
"timestep@2 225828_Rate_value_(1.669, 2.165]",0.01539786839235599
timestep@1 51476_value_<1,0.015397941466567009
"timestep@2 220059_value_(61.8, 163.0]",0.015400215987672697
"timestep@0 51144_value_(4.0, 11.0]",0.015402287359961025
timestep@2 224762_value_Absent,0.015403932350127394
timestep@1 225347: WNL_value_1.0,0.0154165990125917
timestep@0 223976_value_Normal,0.015419547939327698
timestep@1 225892_value_1.0,0.015420498101582705
timestep@3 227671_value_Off,0.015444234572389838
"timestep@1 50816_value_(0.599, 40.0]",0.015448604173703556
timestep@1 223783: Perineum_value_1.0,0.01544902643522514
timestep@0 227345_value_Impaired,0.01545384448328772
timestep@1 51493_value_>50,0.015454973487210312
timestep@2 224283_value_Not assessed,0.01545913450919983
timestep@0 224264_value_1.0,0.015464327285433822
"timestep@2 SpO2_max_(97.0, 98.0]",0.015475935195957443
timestep@0 223970_value_Angioseal,0.015500619208414824
"timestep@2 228409_value_Movement, but not against gravity",0.0155012249241406
"timestep@2 50885_value_(2.2, 74.7]",0.015508072455719843
timestep@0 223982_value_Pale,0.015510169261245807
timestep@2 221668_value_1.0,0.015537725692275182
"timestep@1 224322_value_(41.999, 75.0]",0.015539760491845096
"timestep@3 224032: Arm, Left Upper_value_1.0",0.015542507865688813
timestep@1 227689_InputRoute: Drug Push_value_1.0,0.015548940684574337
"timestep@0 220046_value_(-0.001, 120.0]",0.015556995481739791
timestep@2 224031: Pedal_value_1.0,0.01555809632620726
"timestep@0 50808_value_(1.21, 2.92]",0.01555867034964049
"timestep@3 224311_value_(17.999, 39.0]",0.015565172616947752
timestep@0 224759_value_Intact,0.015566278972027526
timestep@0 227959: Reapplied_value_1.0,0.015574023181712434
"timestep@3 50802_value_(2.0, 25.0]",0.015587351350299018
"timestep@3 220060_value_(21.0, 26.0]",0.015600040322536243
timestep@0 224085: Slide Board_value_1.0,0.015608482797493248
timestep@0 224806_value_Dry,0.015611566441316733
timestep@1 225828_InputRoute: Bolus_value_1.0,0.015613319566129177
timestep@1 228012_value_Grade 0,0.015614870233309496
timestep@0 224561_value_Pressure ulcer,0.015632486870225337
timestep@0 223948_value_Easily Palpable,0.015674793687889675
timestep@0 224756: No Response_value_1.0,0.01568731698003487
timestep@0 226544_value_Cantonese,0.0156876944341092
timestep@3 228395_value_Hospital,0.015687932232148503
ETHNICITY_value:BLACK/CAPE VERDEAN,0.015690217397308304
timestep@2 225798_value_1.0,0.015692999102338134
timestep@2 224650_value_1.0,0.015697999200005017
timestep@0 223782: Throbbing_value_1.0,0.015698989819984032
timestep@1 51233_value_NORMAL,0.015707544176555115
"timestep@3 221906_Rate_value_(0.00777, 0.0133]",0.015708172679121366
"timestep@0 225312_value_(81.0, 89.0]",0.015711646341685433
timestep@2 227944_value_3 rails up,0.015718714491174082
"timestep@2 225828_Rate_value_(2.165, 1002.092]",0.015725642489074487
timestep@1 224086_value_Poor,0.015731641875820976
timestep@2 224031: Both Hands_value_1.0,0.015739825818745584
timestep@1 227781_value_Changed,0.01574193498429981
"timestep@0 224654_value_(49.0, 55.0]",0.015750166633563517
timestep@0 223989_value_Insp Wheeze,0.015767006455803697
"timestep@2 RR_min_(14.0, 17.0]",0.015769069681578114
"timestep@0 50806_value_(110.0, 149.0]",0.0157699953886427
LANGUAGE_value:GREE,0.015770640349003995
"timestep@2 50804_value_(28.0, 56.0]",0.015773732825373202
"timestep@2 220970_Rate_value_(4.983, 7.94]",0.015778161615465247
timestep@3 228303_value_No,0.015796564623298263
"timestep@2 50826_value_(573.8, 620.0]",0.01579953921845134
timestep@0 228012_value_Grade 0,0.015801141900249647
"timestep@1 222056_Rate_value_(0.0365, 0.0682]",0.015816348499331265
"timestep@0 220949_Rate_value_(0.00503, 0.139]",0.015834884206645746
timestep@0 226105: Anxious_value_1.0,0.015839905547592528
timestep@0 224058_value_Excellent,0.01585885119049495
timestep@3 223916: Sternal Rub_value_1.0,0.015867239469546185
"timestep@1 224322_value_(75.0, 84.0]",0.015871973104541203
"timestep@3 224930: Gluteal, Right_value_1.0",0.015872601901407858
"timestep@2 224279_value_(0.0174, 0.0596]",0.015872953510400193
timestep@1 224038: None-Open to Air_value_1.0,0.015897865037437616
"timestep@1 51265_value_(4.999, 129.0]",0.01589932159663158
timestep@3 228399_value_Left,0.01590419538490775
timestep@1 225153_InputRoute: Continuous Med_value_1.0,0.015907939258785798
"timestep@3 223805_value_Mild Nausea, No Vomiting...",0.015909668348567847
"timestep@3 223258_Amount_value_(0.999, 2.0]",0.015918189878516897
"timestep@3 SpO2_max_(-0.001, 95.0]",0.015927524573850774
"timestep@0 224311_value_(56.0, 67.0]",0.015934276238713994
"timestep@3 225910_Dose_value_(0.999, 2.0]",0.015937429752546327
timestep@1 228405_value_Localizes,0.01593783589218711
"timestep@2 221456_Rate_value_(33.33333, 33.33334]",0.015943927519845295
timestep@1 225137: Glasses_value_1.0,0.01595760359475942
timestep@1 223947_value_Not Applicable,0.01596047118888303
"timestep@2 50852_value_(5.9, 6.3]",0.01596604670427602
timestep@3 224945_value_Laceration,0.015974165875135473
"timestep@3 225209_value_(77.0, 1933.0]",0.01598531456670941
"timestep@0 50804_value_(28.0, 56.0]",0.015998890821584674
timestep@3 224024: Family Visited_value_1.0,0.015998955732265327
timestep@1 225853_value_1.0,0.016003597681367
timestep@1 226586_value_Large,0.01601127333215786
timestep@3 223934: Easily Palpable_value_1.0,0.016023498000320213
timestep@2 223753_value_Very Agitated,0.01603945247061531
"timestep@2 50868_value_(12.0, 13.0]",0.016045511497030526
timestep@1 225387_value_1.0,0.016046829581614873
"timestep@2 225798_Dose_value_(0.999, 8.0]",0.0160475516064827
timestep@1 224003: Rebound Tenderness_value_1.0,0.016051838885110383
"timestep@3 225158_Amount_value_(5.2989999999999995, 500.0]",0.016051874216569166
timestep@3 224273_value_1.0,0.016052050211432717
"timestep@2 224931: Hand, Right_value_1.0",0.016056842398898277
timestep@3 224308: Abnormal >3 Seconds_value_1.0,0.01605884105957991
timestep@2 228308_value_1.0,0.01606428993779315
timestep@3 224259_value_Sanguineous,0.016068471099906386
timestep@2 224082: Logroll x4 Assist_value_1.0,0.016069664211492373
timestep@0 223903_value_Gesturing,0.01607237362574243
"timestep@3 SysBP_max_(145.0, 127105.99]",0.016078109605348164
"timestep@2 225155_Rate_value_(0.00083333339, 0.0008336579599]",0.016083235037732364
"timestep@3 50912_value_(0.9, 1.2]",0.016100126160179362
timestep@3 51466_value_MOD,0.016108724809489335
"timestep@3 50867_value_(6.999, 30.0]",0.016118625001256597
timestep@2 224011_value_Liquid,0.01612440069380576
timestep@3 224011_value_Formed,0.01612910005835942
"timestep@3 50878_value_(52.0, 117.0]",0.016130731517411134
"timestep@3 50885_value_(2.2, 74.7]",0.016135815477026524
timestep@2 223988_value_1.0,0.016140651465677985
"timestep@2 50917_value_(0.199, 0.6]",0.01615411938793959
"timestep@3 50885_value_(0.9, 2.2]",0.01617796835633712
timestep@2 51103_value_HOLD,0.016204484794040467
"timestep@0 HR_mean_(104.0, 941.0]",0.016210659803934147
"timestep@2 221824_Amount_value_(1.0, 2.5]",0.016234941129453267
"timestep@3 51275_value_(26.0, 29.2]",0.016255161305820432
timestep@3 224080_value_Reverse T-berg,0.016256941209204963
timestep@3 225059: ETOH_value_1.0,0.016259715716333712
timestep@0 227947: Delirium_value_1.0,0.016263533175025748
"timestep@1 225128_value_(-0.926, -0.645]",0.016272256764182147
timestep@1 224082: Right Side_value_1.0,0.01629254527195888
timestep@2 225176_value_Active ,0.01631546241432184
timestep@2 224027_value_Cool,0.016335201127180864
timestep@3 225120: Not assessed_value_1.0,0.01634160704768529
timestep@1 50879_value_NEG,0.016342246667950575
timestep@0 228419_value_No,0.016342956624560506
timestep@1 226543_value_Roman Catholic,0.016351605849219696
timestep@0 223811_value_Mildly Anxious,0.016352437709443182
timestep@0 226168: Toothbrush (No observed alteration)_value_1.0,0.016352913768066104
timestep@1 227117_value_mg,0.016360374207351352
timestep@1 224073: Cough/Deep Breath_value_1.0,0.016362302699581638
timestep@3 225315_value_1.0,0.01637152671038355
timestep@2 227756_value_Post line placement,0.016381747103547534
timestep@3 227680_value_1.0,0.016383205327090485
"timestep@0 SpO2_max_(-0.001, 95.0]",0.01638817816423055
timestep@2 227684: Family at bedside_value_1.0,0.01640507543620551
"timestep@3 225091_value_(-0.001, 1.0]",0.01642204010620735
"timestep@0 220181_value_(-0.001, 65.0]",0.016422979435597493
timestep@3 224762_value_Impaired,0.016457992344579335
timestep@2 225379: WNL_value_1.0,0.016459628140707058
timestep@2 225379_value_1.0,0.016459628140707058
timestep@2 223917_value_No Movement,0.016495639617230017
"timestep@1 226361_Amount_value_(1000.0, 1650.0]",0.016497961361905532
"timestep@0 51514_value_(0.199, 1.0]",0.016506761051159616
timestep@2 224092_value_All Extremities,0.016514570834635756
"timestep@3 225830_Rate_value_(0.016501649999999996, 0.01650165]",0.016523018736720265
timestep@3 224023: Children_value_1.0,0.016526406685700032
timestep@1 227570_value_1.0,0.016534542921097024
"timestep@2 RR_min_(23.0, 91.0]",0.016545120486367932
"timestep@3 224309_value_(58.999, 79.0]",0.016546888557992318
"timestep@3 222042_Rate_value_(0.0533, 0.0866]",0.016565526194620418
timestep@3 226732: CPAP mask _value_1.0,0.016569421558708525
"timestep@3 50819_value_(-0.001, 5.0]",0.016573406141821567
timestep@2 223999: Loose Teeth_value_1.0,0.016578762402516493
timestep@3 225916_value_1.0,0.0165851945792272
timestep@2 223921: Headache_value_1.0,0.016594032163069348
timestep@2 224055_value_Moist,0.016602130893866945
"timestep@0 50893_value_(1.999, 7.6]",0.016609674284630782
timestep@3 226105: Apprehensive_value_1.0,0.01661384041365995
"timestep@3 227790_value_(0.00769, 0.0498]",0.01662948470804342
timestep@1 227700: Items within reach_value_1.0,0.016640573387194112
"timestep@2 223262_Amount_value_(8.0, 45.0]",0.016643276524630175
