feature_name,coef
timestep@0 223783: Right Shoulder_value_1.0,0.006099437940880896
timestep@3 224733_value_2mm,0.006100154376919403
timestep@2 223991: Strong_value_1.0,0.006106596123608802
"timestep@1 225828_Rate_value_(1.672, 2.15]",0.006106919032121353
timestep@1 51516_value_>50,0.006107452331418171
"timestep@3 221668_Rate_value_(0.10000001, 3.7037041000000017]",0.006117528603362412
timestep@0 224003: Open_value_1.0,0.0061196046858700455
"timestep@1 51256_value_(85.4, 89.9]",0.006120184015707483
"timestep@0 50820_value_(7.3, 7.35]",0.006121756450857411
timestep@3 224945_value_Pressure ulcer,0.006122814665492328
"timestep@0 224311_value_(39.8, 47.0]",0.006128173876997064
timestep@3 227753_value_Post line placement,0.006129031205271747
timestep@2 51252_value_1+,0.006129795593279857
"timestep@3 51144_value_(3.0, 8.0]",0.0061304433521837485
timestep@1 223999: Not assessed_value_1.0,0.006136332921037308
timestep@1 224084_value_Dangle,0.006136940545161756
timestep@0 224438_value_Right Anterior,0.006140547491761466
timestep@0 224796_value_Colostomy,0.0061431543373114345
timestep@3 225401_value_1.0,0.006143391929991582
"timestep@1 221668_Amount_value_(2.0, 3.0]",0.006147185404205506
timestep@1 224073: Post-Op_value_1.0,0.006149057239302641
timestep@2 228394_value_None,0.0061506723511444645
timestep@2 227378_value_CC5B,0.0061515178740372935
timestep@1 228406_value_Localizes,0.006151858468700445
"timestep@2 224931: Heel, Left_value_1.0",0.006152748655116146
timestep@3 228407_value_Localizes,0.006154706918952397
"timestep@2 51251_value_(2.0, 23.0]",0.006155919875106281
timestep@2 223782: Intermittent_value_1.0,0.006158785765952119
timestep@1 227944_value_3 rails up,0.006160152222422631
timestep@1 224785_value_PEG,0.006162613635624565
timestep@3 227753_value_Not applicable,0.006167426137438392
"timestep@0 50824_value_(134.0, 136.0]",0.006168019651198704
"timestep@3 220293_value_(18.0, 20.0]",0.006169424344136368
"timestep@2 225152_Amount_value_(299.999, 2000.0]",0.0061765903313475805
timestep@2 225059: Diabetes - Oral Agent_value_1.0,0.006179103867887301
"timestep@3 224032: Leg, Left Upper_value_1.0",0.006180582978606306
timestep@2 224038: Xeroform_value_1.0,0.00618731052877176
timestep@3 224958: Red/Purple_value_1.0,0.006188824801473934
timestep@3 223932_value_Clear,0.00619144701081633
timestep@1 225357_value_Sharp,0.0061951339404779605
"timestep@3 50954_value_(64.999, 182.0]",0.0061972658242405165
"timestep@2 224930: Foot, Right_value_1.0",0.0061974430486311525
timestep@0 50800_value_ART,0.006201719452494377
timestep@3 223979_value_Dusky,0.0062021463155027354
timestep@3 223907_value_3mm,0.006203436564642334
timestep@3 224438_value_Mediastinal,0.006204745256233882
"timestep@0 220061_value_(-9.001, 19.0]",0.006208584879825313
timestep@2 223968_value_Clean and Dry,0.006213617097006282
timestep@2 227344_value_No,0.0062155089231973265
"timestep@3 50816_value_(50.0, 80.0]",0.006216283998563464
timestep@0 224938: Mepilex Foam Dressing_value_1.0,0.006219678801194415
timestep@1 RR_mask,0.006221332688281736
timestep@3 223900_value_No Response,0.0062226739578703045
"timestep@1 224417_value_(28.0, 60.0]",0.006226267051484814
"timestep@3 225318_value_(0.123, 1.036]",0.0062294249435464535
"timestep@3 226363_Amount_value_(1200.0, 5500.0]",0.0062325124028153826
timestep@3 225120: Poor_value_1.0,0.006232637144682013
timestep@3 223983_value_Dusky,0.006232903675217071
ETHNICITY_value:ASIAN - FILIPINO,0.006236284855810268
timestep@2 223934: Doppler_value_1.0,0.006236504298779341
timestep@0 223921: Headache_value_1.0,0.006242805991363484
"timestep@2 225228_value_(-0.001, 1.0]",0.006244967496361301
timestep@0 225813_value_Moderate,0.00624948345382343
timestep@3 224073: Procedures_value_1.0,0.006250976077903014
timestep@0 225825_value_1.0,0.006251991714381985
timestep@0 225825_InputRoute: Continuous IV_value_1.0,0.006251991714381985
"timestep@0 228299_value_-5 Unarousable, no response to voice or physical stimulation",0.006253017323431925
timestep@3 224650: PAC's_value_1.0,0.006255327796990475
"timestep@0 222011_Rate_value_(33.33333499999999, 33.333335]",0.006260112025672735
timestep@3 224740: No Spon Resp_value_1.0,0.00626054976647544
"timestep@3 227717_value_(54.0, 60.0]",0.006262236816988204
"timestep@0 50802_value_(-1.0, 0.0]",0.006264271196318474
"timestep@0 224952_value_(2.0, 4.0]",0.006265671573926397
"timestep@2 225128_value_(-4048.947, -3.191]",0.0062750043092388045
"timestep@0 51009_value_(1.7990000000000002, 11.02]",0.006275768493914266
timestep@1 51508_value_Straw,0.006276019056913037
timestep@2 227664_value_1.0,0.006277928452067617
timestep@3 223948_value_Doppler,0.006281722624126416
"timestep@2 220052_value_(80.0, 88.0]",0.006284916137801985
timestep@0 224785_value_None,0.006285795345662778
timestep@3 223986_value_Diminished,0.006285972943855745
timestep@1 224759_value_Absent,0.0062866229616144135
timestep@0 51260_value_OCCASIONAL,0.006287054756278981
timestep@0 224910_value_None,0.006290031418240023
timestep@3 224786_value_Low Cont Suction,0.006290854699825739
"timestep@0 223770_value_(92.0, 90100.0]",0.006292115258091097
timestep@3 227676: Confusion_value_1.0,0.006294357235893821
"timestep@1 227634_value_(35.0, 36.4]",0.006295351344875055
"timestep@0 51244_value_(8.0, 11.8]",0.00630106059847095
timestep@3 51487_value_NEG,0.006301788375319221
"timestep@1 225916_Rate_value_(1.007, 1.181]",0.006301905270861536
"timestep@1 225823_Rate_value_(2.083, 33.616]",0.006303488197148347
timestep@1 224003: Non-Distended_value_1.0,0.00630812923301575
"timestep@1 224754_value_(12.0, 21.0]",0.006308423679004177
timestep@3 228297_value_1.0,0.006312570734788142
"timestep@1 220058_value_(160.0, 300.0]",0.006313055203927891
timestep@0 223780: No/Not Sedated_value_1.0,0.006317104652504554
"timestep@1 224930: Gluteal, Left_value_1.0",0.006317606886303107
"timestep@2 224689_value_(-0.001, 16.0]",0.006320690546187981
"timestep@0 220058_value_(140.0, 160.0]",0.006325887088518839
timestep@3 224797_value_Red,0.006326462601019806
timestep@0 227663_value_Off,0.006328547731799507
"timestep@1 224878_value_(0.0963, 364.419]",0.006328837862140929
timestep@3 227240_value_Mean,0.006333033696391973
timestep@1 227950: Side rails_value_1.0,0.0063367407606934505
timestep@0 224327_value_Morphine Sulfate,0.006342838035586539
"timestep@0 DiaBP_mean_(61.0, 69.0]",0.0063432552598214524
timestep@3 224042_value_Ace Wrap,0.0063451606093174896
timestep@2 225988: Aligned_value_1.0,0.0063452849279888295
timestep@2 221986_value_1.0,0.006346401240013535
timestep@1 223902_value_Intubated/trached,0.0063489301640439755
timestep@1 223947_value_Weak Palpable,0.006353819340231911
"timestep@0 50907_value_(176.0, 199.0]",0.0063557973043885455
timestep@1 224902_value_Sanguineous,0.0063580158636598084
timestep@3 225770_value_Sharp,0.006364937230859703
timestep@0 51486_value_TR,0.006369245210959084
timestep@1 225323_value_1.0,0.006369854873202131
timestep@0 223917_value_Posturing,0.006376444365104347
timestep@0 227783_value_Changed,0.006377142722026378
timestep@1 224003: Rebound Tenderness_value_1.0,0.006379560664059148
timestep@0 226105: Inappropriate_value_1.0,0.006381584001206208
"timestep@3 225159_Rate_value_(2.083, 82.917]",0.006385256197364796
timestep@1 224965_value_Not applicable,0.006385393666074829
timestep@1 225120: Deferred_value_1.0,0.006386277829583654
timestep@3 227120_value_No,0.006388254897132819
timestep@2 224860_value_Dry ,0.006390298013000647
"timestep@1 226368_Amount_value_(907.6, 1746.4]",0.006392283648597646
timestep@0 227588: X-ray_value_1.0,0.006392511030218199
timestep@2 224740: Hemodynamic Instability_value_1.0,0.006394869619388541
timestep@2 224944_value_Contusion ,0.006394942551482238
timestep@1 223935_value_Weak Palpable,0.006396975956185051
timestep@3 225135: Swallowing_value_1.0,0.006397832691450597
timestep@2 226168: O-CAT Kit (Mild alteration)_value_1.0,0.006399791838305588
timestep@1 224025_value_Clergy Notified,0.006408808840437849
timestep@0 224370_value_Blood Tinged,0.006413210740093165
timestep@1 227969: Pain evaluated and treated_value_1.0,0.00641359894216128
timestep@1 223783: Right Lower Quadrant_value_1.0,0.006415673226644474
"timestep@3 224931: Foot, Right_value_1.0",0.006416279546899424
timestep@2 50812_value_INTUBATED,0.006420090805579122
timestep@3 224959_value_1.0,0.006421362007398131
timestep@3 227678: None_value_1.0,0.006422411932495476
timestep@1 227517_value_Active,0.0064236612920854546
"timestep@1 220949_Rate_value_(0.3, 0.804]",0.006426063279642646
"timestep@2 226329_value_(36.7, 37.1]",0.0064267227830297
timestep@3 227678_value_1.0,0.0064283533119011
timestep@1 223837_value_7.5mm,0.006429868735439203
timestep@1 225135: Other_value_1.0,0.006430604615365584
"timestep@3 224878_value_(-0.554, 0.0455]",0.0064345822909815265
timestep@1 225339: WNL_value_1.0,0.006438386833769153
timestep@0 223979_value_Mottled,0.00644052046271194
"timestep@1 50884_value_(0.8, 1.4]",0.0064406040143359395
"timestep@3 50825_value_(31.898999999999997, 36.1]",0.006441460735609101
timestep@0 224308: Abnormal >3 Seconds_value_1.0,0.00644330960404292
timestep@3 224850_value_Scant ,0.0064438222896584536
"timestep@0 51484_value_(9.999, 15.0]",0.006448221123889509
"timestep@3 50803_value_(5.999, 17.0]",0.006450035158783455
timestep@0 224000_value_Bleeding,0.006454290455871499
"timestep@3 224654_value_(62.0, 68.6]",0.006455656707957647
timestep@1 224032: Chest_value_1.0,0.006456875845057652
timestep@3 51512_value_FEW,0.00645694206254003
"timestep@0 225152_Rate_value_(18.342, 24.178]",0.0064573316306499
timestep@2 225379_value_1.0,0.006457591271224116
"timestep@0 225318_value_(0.00504, 0.0462]",0.00646038800537254
timestep@0 226133_value_Sharp,0.006462905644372172
timestep@3 224633_value_No,0.006463693402022639
timestep@3 220048: LBBB (Left Bundle Branch Block) _value_1.0,0.006464173304048045
timestep@1 225855_value_1.0,0.006465978646425169
ETHNICITY_value:BLACK/HAITIAN,0.006465995219149481
timestep@0 224426_value_Negative,0.006467795161967619
timestep@2 223989_value_Crackles,0.00647025794070063
timestep@0 224425_value_Dry and Intact,0.006473170334369632
"timestep@3 226179_value_(-0.001, 1.0]",0.006473919210817947
timestep@1 228395_value_BIDMC,0.006476674573508495
"timestep@3 50861_value_(16.0, 23.0]",0.006488383847590697
timestep@1 224024: Family Conference_value_1.0,0.006490319160253272
"timestep@1 225321_value_(-0.975, 0.0089]",0.006491917755005376
timestep@3 227958: Bed alarm activated_value_1.0,0.006494247296802195
timestep@1 225885_value_1.0,0.006494410478013622
timestep@3 223951: Normal <3 Seconds_value_1.0,0.0064976763733066096
"timestep@3 50907_value_(176.0, 199.0]",0.006499863530334829
timestep@3 224561_value_Pressure ulcer,0.0065058195422321875
"timestep@2 51000_value_(27.999, 69.4]",0.006506327117791052
timestep@1 223948_value_Doppler,0.006507633670510381
timestep@1 227194_value_1.0,0.006508642369156212
timestep@2 51482_value_0-2,0.006508993874430094
"timestep@0 224663_value_(2.0, 5.0]",0.006510279444590085
timestep@2 226130: WNL_value_1.0,0.006512565813540108
timestep@2 226130_value_1.0,0.006512565813540108
"timestep@3 51277_value_(13.4, 14.1]",0.0065141086935915585
timestep@2 224012_value_1.0,0.0065229650422168415
"timestep@3 226089_Rate_value_(1.667, 2.083]",0.006524796293518986
"timestep@2 227632_value_(35.1, 36.3]",0.006528016300360856
"timestep@0 50905_value_(78.6, 97.4]",0.006530049607123143
timestep@0 225883_value_1.0,0.006536163622825864
"timestep@0 225883_Dose_value_(0.999, 2.0]",0.006536163622825864
"timestep@3 50856_value_(4.999, 6.92]",0.006536902980119047
timestep@0 223837_value_7mm,0.006537615555449283
timestep@1 227684: Hazard-free environment_value_1.0,0.006539612704520017
"timestep@1 224322_value_(41.999, 75.0]",0.00654751405426903
timestep@3 227947: Treatment interference_value_1.0,0.006548986936680999
timestep@1 227472_value_Head - Right,0.0065516973650942365
timestep@3 228014_value_Grade 0,0.006553070644103787
timestep@2 226586_value_Small,0.0065575535694454195
timestep@1 224830_value_Shiley,0.006559010894049987
"timestep@2 225943_Rate_value_(0.403, 0.662]",0.0065606747360753585
timestep@1 223783: Generalized_value_1.0,0.006560965838301902
timestep@3 227676: Treatment interference_value_1.0,0.006563917126580121
"timestep@2 226606_value_(3.0, 8.0]",0.006567262997798299
timestep@2 51487_value_NEG,0.006568681684478544
timestep@2 223920_value_Posturing,0.006569912370580552
timestep@2 224794_value_Brown,0.006570906249276702
timestep@1 225811: CAD_value_1.0,0.006573787856132943
timestep@1 227689_InputRoute: Drug Push_value_1.0,0.0065762419103571786
"timestep@2 51482_value_(0.999, 4.0]",0.0065808583946354365
timestep@0 220048: SR (Sinus Rhythm)_value_1.0,0.0065822760307749344
timestep@3 51523_value_HOLD,0.0065884275405358505
"timestep@3 224663_value_(2.0, 5.0]",0.006589115522896322
timestep@0 225135: None_value_1.0,0.006589308904380505
timestep@2 224850_value_Not assessed,0.006590108608254631
timestep@0 223783: Both Legs_value_1.0,0.006601648625151509
"timestep@0 SysBP_min_(101.0, 114.0]",0.006604256377643871
"timestep@1 51082_value_(90.0, 135.0]",0.00660710211066203
timestep@1 224065_value_Circulation Adequate,0.006607934172316522
"timestep@1 224032: Hand, Right_value_1.0",0.006608504952870068
"timestep@0 50809_value_(112.0, 130.0]",0.0066086061623987225
timestep@1 224998_value_Not applicable ,0.006609031527052485
"timestep@2 224665_value_(0.24, 0.6]",0.0066116649595575686
"timestep@3 224287_value_(0.128, 13.091]",0.0066152745866294585
timestep@1 220862_value_1.0,0.0066180585044198865
timestep@3 224944_value_Not applicable,0.006621775523384393
"timestep@3 226606_value_(3.0, 8.0]",0.006622680054033497
timestep@2 226168: Patient refused_value_1.0,0.006624647469197723
timestep@3 228129_value_1.0,0.006625574102870183
timestep@2 224032: Abdominal_value_1.0,0.006625654734658808
timestep@1 224040_value_1.0,0.0066288881138733425
timestep@0 227752_value_On admission,0.00663167856948085
"timestep@3 220046_value_(120.0, 140110.0]",0.006633821370381045
timestep@0 227958: Adequate lighting_value_1.0,0.0066359363402279
"timestep@2 224951_value_(2.0, 4.0]",0.006642503535031599
"timestep@1 50804_value_(29.0, 56.0]",0.006645649530962925
timestep@3 224945_value_Laceration,0.006647260285669802
timestep@2 224973_value_1.0,0.006650807138113437
timestep@2 223911_value_Non-purposeful,0.006651611204139211
"timestep@0 50803_value_(21.0, 24.0]",0.006653558462916428
"timestep@3 226599_value_(40.0, 60.0]",0.006655533218145662
timestep@2 224561_value_Dermatitis,0.006656308236219916
timestep@3 224733_value_6mm,0.006662101737196294
timestep@3 224291_value_Dampened,0.00666212231318709
"timestep@1 225166_Rate_value_(0.167, 3.333]",0.006664601390368378
timestep@3 221794_value_1.0,0.006665100855599905
"timestep@0 221744_Rate_value_(0.00011666879, 0.000833333389]",0.006670242984206976
timestep@0 223967_value_R Radial,0.0066764731991067125
timestep@2 225767_value_1.0,0.0066771772780363225
timestep@3 51508_value_Amber,0.006679547633808449
"timestep@2 225916_Rate_value_(1.007, 1.181]",0.006679735057658995
"timestep@3 224172_value_(0.999, 6.0]",0.006680426750563351
timestep@3 223907_value_7mm,0.006681153167444068
"timestep@2 224753_value_(1.0, 20.0]",0.0066842472242140405
timestep@2 227700: Provided comfort with lines and tubes_value_1.0,0.0066862202100660675
timestep@3 224073: IV Therapy_value_1.0,0.006689858225662349
"timestep@1 225091_value_(-0.001, 1.0]",0.006694555902870267
timestep@0 220048: 1st AV (First degree AV Block) _value_1.0,0.006695832181115917
timestep@2 51103_value_HOLD,0.006696637095494566
timestep@1 227535_value_1.0,0.006699573279990976
timestep@3 228009_value_Grade 0,0.006703387252375194
"timestep@0 226632_value_(-0.001, 250.0]",0.006703775029516495
timestep@0 224012: Ileostomy_value_1.0,0.0067045119237045024
timestep@2 224003: Soft Distended_value_1.0,0.006706880948824903
"timestep@3 224411_value_(-0.001, 3.0]",0.006711558225638303
timestep@1 223916: Other_value_1.0,0.0067151726892193285
timestep@0 51466_value_TR,0.006716034507482593
"timestep@0 50825_value_(36.7, 37.0]",0.006718402602911078
timestep@3 228407_value_Withdraws,0.006720555197218603
timestep@1 224903_value_None,0.006721614213879468
timestep@1 224902_value_Serosanguineous,0.006724277719815188
timestep@0 227472_value_Femoral - Left,0.006725760604796101
timestep@0 224733_value_5mm,0.006726565601442499
"timestep@2 226633_value_(-689.001, 200.0]",0.006729118105819435
timestep@1 223780: Unstable Vent Status_value_1.0,0.006729909374810062
timestep@0 223973_value_Dry Sterile Dressing,0.006730206335160919
timestep@0 224073: Echocardiogram_value_1.0,0.006731455712276301
"timestep@0 50971_value_(3.6, 3.9]",0.006733472798642046
timestep@0 224054_value_No Impairment,0.006735146701761864
timestep@0 224023: Social Services_value_1.0,0.006735296102175534
"timestep@3 220765_value_(5.0, 8.0]",0.00674003159621015
"timestep@0 224311_value_(64.0, 125.0]",0.006741718954165176
timestep@1 224088: None_value_1.0,0.006749862339340035
"timestep@0 50825_value_(31.898999999999997, 36.1]",0.006758342547045768
timestep@1 225883_value_1.0,0.0067603078707944245
"timestep@3 228343_value_Smooth, pink, moist, intact.",0.006765183566053567
"timestep@2 50964_value_(304.0, 318.0]",0.00677006553806133
"timestep@2 224925_value_(-0.001, 1.0]",0.0067706949719530405
timestep@3 227762_value_Post line placement,0.006771331207125831
timestep@0 224692_value_Variable,0.006777906430380456
timestep@2 51512_value_OCC,0.006783570765147694
timestep@0 225099: Deferred_value_1.0,0.006787920168027049
"timestep@0 50893_value_(3.099, 7.7]",0.006789717018471781
"timestep@1 224965_value_Partial thickness skin loss through epidermis and/or dermis; ulcer may present as an abrasion, blister, or shallow crater",0.00679065566021875
timestep@0 224226: Not assessed_value_1.0,0.006790675766435106
timestep@3 227472_value_Abdominal,0.006792257902807378
timestep@0 223939_value_Easily Palpable,0.006792684737825977
timestep@3 224024: Family Visited_value_1.0,0.006795298785675832
timestep@3 223947_value_Doppler,0.006797693330425433
"timestep@3 51244_value_(11.8, 18.1]",0.006798632539148273
timestep@2 225987_value_AC,0.006804983281551071
timestep@0 225059: Seizures_value_1.0,0.0068062003064352505
"timestep@1 225851_Dose_value_(0.999, 2.0]",0.006807198544294793
timestep@1 225851_value_1.0,0.006807198544294793
timestep@0 227472_value_Head - Right,0.006807415209673199
"timestep@3 223875_value_(-0.001, 10.0]",0.0068123566278157814
timestep@2 225135: Nutrition_value_1.0,0.006813410362795877
timestep@0 224058_value_Excellent,0.006813518716434818
"timestep@0 226452_Amount_value_(120.0, 200.0]",0.006813550978440711
"timestep@1 51082_value_(58.0, 90.0]",0.00681480231660079
timestep@2 224862_value_6 mm ,0.0068225991425401354
"timestep@2 220864_Rate_value_(4.166667, 8.333333]",0.006824251693892181
timestep@3 223811_value_Mildly Anxious.,0.006827899236363222
timestep@0 225135: Speech_value_1.0,0.006832224892665768
timestep@0 224642_value_Rectal,0.006834806703119884
timestep@3 224944_value_Laceration,0.00683571666671732
"timestep@0 225166_Rate_value_(0.0267, 0.0417]",0.006836141757707736
timestep@2 224426_value_Positive,0.006843186246971086
timestep@2 227947_value_1.0,0.006845417592527047
timestep@0 51137_value_1+,0.006847652269174261
timestep@1 223992_value_Non-productive/Congested,0.006854982229632167
"timestep@3 221429_Rate_value_(22.519, 109.45]",0.006856694504781991
"timestep@2 50905_value_(11.999, 58.0]",0.006859968570596571
"timestep@2 50862_value_(3.4, 3.8]",0.006863547027483309
timestep@3 227631_value_Rectal,0.006864182870995921
"timestep@3 226372_Amount_value_(49.999, 450.0]",0.006864359790890864
timestep@1 223903_value_Gesturing,0.006870653712020005
timestep@2 225979_value_8.0 French 40cc,0.006870786194535275
"timestep@1 220181_value_(74.0, 82.0]",0.00687135608157456
timestep@2 225943_InputRoute: Drug Push_value_1.0,0.006873097306707835
timestep@2 224986_value_No,0.006876221455967286
timestep@1 223924_value_Absent,0.006876317875946889
"timestep@0 51301_value_(0.099, 6.8]",0.006879749460440279
timestep@3 70021_value_1.0,0.006885915684605349
timestep@0 228231_value_Arousable on calling,0.006886259948390864
timestep@0 51463_value_NONE,0.006886541821520704
timestep@1 227345_value_Weak,0.006887315805258857
"timestep@1 221744_Amount_value_(0.0115, 0.025]",0.006889470221350323
"timestep@1 222042_Rate_value_(0.246, 9.615]",0.0068984856490926505
timestep@2 224910_value_Small,0.006899584670813049
"timestep@2 224032: Thigh, Right_value_1.0",0.0069004447283097245
timestep@3 223759: Contact_value_1.0,0.006901188214638317
timestep@3 228297: Neuromusc Block_value_1.0,0.006903101476679402
timestep@3 224013_value_Positive,0.006904958371643657
"timestep@1 220060_value_(14.0, 17.0]",0.006905056415963706
timestep@0 223926_value_None,0.006905201791828522
timestep@3 223811_value_Moderate Anxiety,0.006906061082191091
"timestep@2 50808_value_(1.16, 1.22]",0.006906718357745768
"timestep@3 226473_value_(-0.001, 1.0]",0.006908632344764866
timestep@3 224945_value_Hematoma,0.006909744697761735
timestep@0 70026_value_1.0,0.006910286859995049
timestep@3 224375_value_Albuterol,0.006911567214304872
timestep@2 224289: Bleeding_value_1.0,0.006914368520974788
timestep@3 227700: Mobility aides within reach_value_1.0,0.00691493667477458
timestep@1 227759_value_On admission,0.006916676714628787
timestep@3 228336_value_Yes,0.006920544225098343
"timestep@3 224562_value_(1.0, 2.0]",0.0069236192566535385
timestep@1 225942_value_1.0,0.006930366854335744
timestep@2 225099: Deferred_value_1.0,0.006931188744187333
timestep@3 223795_value_Change in Vitals,0.006932502331405981
"timestep@1 224280_value_(-0.881, 0.0111]",0.006935668550448206
timestep@0 228234_value_N/A - pt to remain on ventilator,0.006937964275120555
"timestep@2 Weight_value_(72.03, 82.236]",0.006941541301870144
timestep@0 220048: VT (Ventricular Tachycardia) _value_1.0,0.006951376489281915
timestep@1 223932_value_Blood Tinged,0.006953425416337252
"timestep@2 225769_value_(-0.921, -0.681]",0.006958661963443891
timestep@0 224946_value_Laceration,0.006965522563032347
"timestep@2 224417_value_(28.0, 60.0]",0.006970300485653659
"timestep@2 50808_value_(1.04, 1.1]",0.0069732873284693905
"timestep@2 226588_value_(70.0, 3000.0]",0.006973464363269194
timestep@1 225072_value_With family,0.006974000022083263
"timestep@3 224032: Hip, Right_value_1.0",0.0069747893402222995
timestep@1 223903_value_Nodding,0.006978015782372868
timestep@2 224423_value_Negative,0.006978148620809447
"timestep@1 222056_Rate_value_(0.219, 4.348]",0.00698160895116307
timestep@0 225811: CVA_value_1.0,0.006982465342660825
"timestep@2 50824_value_(136.0, 137.0]",0.0069827514513163625
"timestep@1 50885_value_(0.8, 2.0]",0.006984734084533859
timestep@1 224114_value_Right Arm,0.006985341038548032
timestep@3 225154_InputRoute: Drug Push_value_1.0,0.006986122614431731
timestep@2 225430_value_1.0,0.00698629825390904
"timestep@0 224295_value_(-1.9829999999999999, 0.0354]",0.006987339861936823
timestep@3 225048_value_Right Knee,0.006988576969199828
timestep@0 224001_value_1.0,0.006993025715463007
timestep@2 224785_value_None,0.0069971067626805935
"timestep@3 224186_value_(-31.627000000000002, -2.935]",0.007002639079703407
timestep@2 227700: Lines and tubes concealed_value_1.0,0.0070103113815257224
"timestep@3 224032: Groin, Right_value_1.0",0.007010370248104686
timestep@0 223996_value_None,0.007011183548055766
"timestep@2 226576_value_(260.0, 1050.0]",0.007021038158129364
"timestep@1 225209_value_(-1.6709999999999998, 0.0]",0.007024042124111047
"timestep@3 50867_value_(4.999, 33.0]",0.0070247267013372515
"timestep@3 220058_value_(160.0, 300.0]",0.007025187604534938
timestep@1 224368_value_Hyd 10 mcg/ml Bup 0.1%,0.00703235063865087
timestep@1 228404_value_Localizes,0.007033158803294961
timestep@3 224794_value_Melena,0.007033523428425842
timestep@2 224016_value_Amber,0.0070382323581645164
timestep@1 51486_value_SM,0.007040111256292434
"timestep@1 224311_value_(17.999, 39.8]",0.007042210912831357
timestep@3 227472_value_Right Upper Quad,0.007043264687165893
timestep@0 226814_value_Unknown,0.0070463750458512765
"timestep@3 224309_value_(118.2, 181.0]",0.007049728283210688
"timestep@1 225757_value_(-2.526, -0.732]",0.007051662072079773
"timestep@2 224183_value_(-309.96, -1.859]",0.007052124332642414
"timestep@0 225152_Rate_value_(24.178, 1643.112]",0.0070530559455447474
timestep@2 224291_value_Positional,0.007053401372640667
timestep@1 223900_value_Incomprehensible sounds,0.007063135408330738
"timestep@2 225765_value_(0.0783, 0.336]",0.007063899808174336
"timestep@0 220952_Amount_value_(25.0, 50.0]",0.007065289944948405
"timestep@3 220864_Rate_value_(4.166667, 8.333333]",0.007066883180833207
timestep@3 227125_value_Double ,0.0070732563633452
"timestep@0 225312_value_(89.0, 100.0]",0.0070755530621899035
timestep@0 228334_value_Yes,0.007075858201422937
"timestep@1 224279_value_(0.131, 365.167]",0.007077606064518622
"timestep@1 51104_value_(5.999, 218.4]",0.0070790940326068965
timestep@3 224848_value_1.0,0.0070813852383108744
timestep@3 223989_value_Exp Wheeze,0.007087588235635756
"timestep@0 50868_value_(15.0, 17.0]",0.007088157528264959
timestep@3 223784: Injury_value_1.0,0.0070944041447934085
"timestep@2 225942_Rate_value_(0.0008333333899, 0.0008333333902]",0.007095394137305913
"timestep@0 224311_value_(55.0, 64.0]",0.007098593028484346
"timestep@3 221668_Amount_value_(1.5, 2.0]",0.007099066617954274
"timestep@0 224279_value_(0.0481, 0.0867]",0.007099283316977658
timestep@2 223791_value_Mild to Moderate.,0.007099589710979932
timestep@3 227680: Side rails_value_1.0,0.007099658197790741
timestep@2 224733_value_2mm,0.007102808238476406
timestep@2 224073: Heart Attack_value_1.0,0.007105675417746336
timestep@3 224740: OR/Procedure_value_1.0,0.007109119410427734
timestep@2 224862_value_4 mm,0.007109434003003361
timestep@3 226168: Toothbrush (No observed alteration)_value_1.0,0.007111104518026335
timestep@2 224281: Bleeding_value_1.0,0.007115249735057737
"timestep@1 224184_value_(0.00617, 345.027]",0.007116428527294425
"timestep@3 227790_value_(0.122, 1.159]",0.007117575929313761
"timestep@1 225974_Amount_value_(1.999, 5.0]",0.007118016322300023
timestep@3 227956_value_Asleep,0.007121788697533763
timestep@3 224073: Cough/Deep Breath_value_1.0,0.0071224254488196454
timestep@2 223917_value_Lifts/falls back,0.007122696552260828
timestep@3 228332_value_Positive,0.007124777865041928
"timestep@1 51146_value_(-0.001, 0.1]",0.007135095923373532
timestep@2 223991_value_1.0,0.007138620558331528
"timestep@1 220059_value_(31.0, 35.0]",0.007140038490647506
timestep@3 225099: Not assessed_value_1.0,0.007145546818190537
timestep@2 227663_value_On,0.0071492807914089575
timestep@2 225984_value_R Wave,0.007151481251317207
timestep@1 223979_value_Pink,0.007152846288708083
timestep@3 223919_value_Moves on Bed,0.00715328930185071
timestep@1 224274_value_1.0,0.0071603522619916385
timestep@3 224773_value_Hot,0.007161111984108848
"timestep@0 227363_value_(-0.001, 1.0]",0.007161136664117296
timestep@0 226129_value_0.0,0.007161136664117296
"timestep@0 226134_value_(-0.001, 1.0]",0.007161136664117296
timestep@3 224073: MRI_value_1.0,0.0071662669500169775
timestep@3 224876_value_Sludge,0.007168521337514419
"timestep@0 50954_value_(290.0, 422.2]",0.0071740165468834605
"timestep@2 224930: Eye, Right_value_1.0",0.0071779264887109956
timestep@0 226104_value_Lethargic,0.0071785802513637765
"timestep@1 224261_value_(-34.032, -0.572]",0.007178661796053288
timestep@0 227958: Medication reviewed_value_1.0,0.00717904460146094
"timestep@3 50885_value_(0.3, 0.5]",0.007182097797309492
timestep@3 50880_value_NEG,0.007186301219821145
timestep@3 50879_value_NEG,0.007186301219821145
timestep@2 225885_value_1.0,0.007186341496666318
timestep@0 224930: Neck_value_1.0,0.0071867410512595166
"timestep@3 222168_Amount_value_(20.0, 30.0]",0.007187212963994338
timestep@1 224031: Right Arm_value_1.0,0.007187802777570999
"timestep@1 228345_value_Unable to swallow; OR NPO, severe aspiration.",0.007190941953679632
